app_sessions_per_week,feature_adoption_count,avg_session_duration,last_login_days_ago,push_notification_response,adoption_score,segment
11,5,3.338805892063017,2.240761679809912,0.7202396583780648,0.5941095204768803,medium
15,4,1.4733150123882333,5.84491431992344,0.6666696015361998,0.5993678248410838,medium
17,4,6.272690589846622,6.057248904812886,0.7061324450692319,0.6358448296484271,high
14,5,4.808329793072387,0.2634826726555654,0.5723794897734132,0.6227193468036456,high
14,6,9.901693572771281,0.7869042472165436,0.38009720673942515,0.600773413033108,high
13,8,7.150055459609569,1.8658125362012843,0.5158772473929595,0.64573669923725,high
9,6,5.062703620065862,0.8732819837970736,0.7450174076466276,0.598181601637345,medium
5,3,4.862683802170064,5.393196531313082,0.6124565298288166,0.42153666242367616,medium
7,8,5.209007986545216,1.858302952835136,0.5571514026622911,0.5640415941802239,medium
11,5,6.528682153928848,0.0863153956918282,0.7104088625184656,0.6065063365324143,high
21,3,1.5750158929477975,0.954165795094869,0.5152251100206531,0.6566839167034981,high
13,6,5.7427862808352375,2.969960788382707,0.7477565142772423,0.6447515642662305,high
18,9,9.82067213988579,1.3761054879443608,0.6169595825945271,0.7642178799326098,high
18,7,9.794790813791561,3.090215666864305,0.42845258379230977,0.6750890789793667,high
10,7,1.3556997621108544,3.0435998866289857,0.4695765929696649,0.563624652683073,medium
7,6,7.385594339777109,0.12640985496489748,0.8665104218853467,0.5974593520106366,medium
8,9,14.141435510861879,1.424834207090817,0.6291673915558073,0.6163345835972227,high
14,6,8.110966333055309,0.14126816355473004,0.5146328016157884,0.6319847725661262,high
18,1,6.166681969445493,0.5434954965465142,0.7537916732454975,0.6371350313387895,high
10,2,3.5097275257706735,0.9997159390594706,0.3903289295050358,0.46140101297394404,medium
12,5,6.8848820588674435,0.7093863828034104,0.6753996373389262,0.6103506849157625,high
14,4,5.2839033845316905,0.5895001813547083,0.5783964282029418,0.601749284431557,high
13,6,5.298034509096258,0.27800977859660164,0.5284929166330051,0.6188451848026237,high
12,8,6.5262309100929485,3.7331214119545177,0.5518985588186226,0.6254922356840277,high
19,11,4.980471832321928,2.1978686080538177,0.5585360488540736,0.8020547523837892,high
12,6,5.387305183521304,0.989518386061988,0.7964994530881677,0.6527031013772203,high
11,10,3.607646409731258,3.3471723167480985,0.7056014750528417,0.6838058128989144,high
16,3,6.763987206283138,3.242084107267206,0.4910822841702338,0.5766025627855987,medium
10,6,4.634598497285958,1.3239778492570264,0.590406401814811,0.5792547613679153,medium
15,3,11.777293542903,0.6299671344522694,0.5558018630843742,0.5919605917205264,medium
10,7,6.03293947354343,0.12606203146612002,0.6300242457328125,0.615164435603455,high
13,6,4.270475059029569,0.015962050828083798,0.713061756432417,0.6575059376142962,high
12,4,2.130295987688423,0.9283763867023207,0.7441159872962516,0.6026340215479016,high
9,7,6.449780005637193,2.1430511144584536,0.571896902345933,0.5750923730394636,medium
14,3,1.9061606383881007,0.8159542434933749,0.48614361610704615,0.5617890282647868,medium
10,6,4.501466081880368,0.13417436913718692,0.5847349251940652,0.5860524892445652,medium
15,7,8.703674941563232,1.8446833368282018,0.8966183831418288,0.7320257877161778,high
10,4,3.800839666516812,1.077190056127124,0.8578629869115657,0.5943913303414656,medium
11,11,4.431552121625341,4.663248462963505,0.743653243763586,0.7026423256662939,high
18,9,3.5969924991398448,0.7714348439354252,0.5204924790061135,0.7489555968416532,high
11,3,5.455557495701979,0.10360246363892688,0.6256407792571413,0.549437472760502,medium
12,6,4.952302880434164,4.857059288707401,0.7051633562630963,0.60865227599457,high
12,4,0.9512024582762129,0.5058166698794803,0.5306278601674891,0.562753460900968,medium
18,10,5.566452840656424,1.9579118199398493,0.7871778047629846,0.8143828154863312,high
12,4,6.146092792991458,1.789752864719837,0.5627365467978409,0.5606156235947692,medium
9,6,6.315918601030996,0.8530112869299632,0.44822243692871644,0.5389577454728769,medium
15,10,10.23071978610276,1.12493096068677,0.29034383703661876,0.6755692276694119,high
2,5,5.1351335009488555,0.7753328587880496,0.863526578798501,0.49753643003444653,medium
18,6,6.660679274848918,0.6815666467491205,0.6869437048963992,0.7228449633342858,high
17,4,2.4964364930020917,1.0059967361074296,0.6937481250328607,0.6670429800991894,high
14,8,5.951653385486374,6.11815085347951,0.7151243085056185,0.6722371893445936,high
13,6,4.5112012303555655,3.287860459154563,0.4961554926051843,0.5923120287933398,medium
10,9,2.031284850254336,3.0656740045279793,0.6692828740709402,0.6434187481173348,high
13,2,3.4942754288763394,0.7828947420580146,0.6157122899337699,0.5529231597063673,medium
10,5,3.201755415003599,1.1426607629474403,0.8679856276374988,0.6159793871078502,high
12,6,8.596071797520572,2.1780461108146882,0.8040244420550505,0.6462845810055788,high
18,5,16.439454243569894,0.4668554704530093,0.506793951320531,0.6682464204610862,high
10,4,1.393676397164991,5.153616441269927,0.6473148638360888,0.5251055298254182,medium
11,2,7.640664834213479,1.06913393255037,0.7852839256879729,0.5549292255872589,medium
12,3,2.579567001894639,3.332629248824723,0.3223439689780827,0.48225126547011843,medium
12,7,5.576889753984958,2.686835492044476,0.5814050970404103,0.6183687827944522,high
5,4,6.329493991102135,3.218881385274542,0.8600156218164636,0.5055439151281291,medium
16,7,5.413811879718961,7.033838830764751,0.40921483516194734,0.6149507081606245,high
13,5,6.796005844425861,2.0077187107303898,0.6296608023829868,0.6075473690717281,high
14,3,16.95356478599478,0.8420275778835689,0.47204196680927524,0.5587948761759646,medium
17,9,4.921848148313919,0.21987277954187703,0.6770544130934485,0.7689450640884106,high
12,9,3.5318323785927053,1.883411080099981,0.6636342341865722,0.6801707729699813,high
14,4,3.1164611185073747,3.311033117786821,0.7964556510055969,0.6272175760825406,high
11,8,3.8987490030340446,0.46732797108548296,0.40578357771295054,0.6030411957353535,high
19,2,5.976496490996896,3.7996427362747176,0.5098968566359678,0.6016484197520288,high
12,4,12.114292146195009,0.4712016742840652,0.7061685926508321,0.5980923740349393,medium
10,5,4.701544216329845,0.17102158207577836,0.5998305469821701,0.5688259655159289,medium
10,4,15.560901848277098,0.35229124882877516,0.6970167683573728,0.5670547453459495,medium
14,6,3.276774765209512,2.544661408378834,0.8070248259367574,0.6744405557981592,high
10,7,7.692835069813612,0.3024290055936087,0.22659925785406,0.5333036582001879,medium
15,5,3.292460859189248,0.2365553361257836,0.583724511158092,0.6401678666574465,high
9,8,6.083168438332597,1.589822387283366,0.8151528717530383,0.6474317584353853,high
13,9,6.59889082287894,1.7165973703326483,0.5901223440455069,0.6815804863402171,high
12,6,10.448530491734951,0.9488377479904287,0.639292759479706,0.6215329669093383,high
11,6,7.8010486071241445,0.8975893371713075,0.6560017774605397,0.6102164265776326,high
15,6,13.12423082100792,2.588186743457668,0.6013017591502278,0.6480057735403277,high
11,10,2.833791639472299,2.732153284288792,0.44307679685341894,0.6354010041420919,high
12,9,2.6085724526666874,5.223386068758092,0.7323481387686231,0.671647053962004,high
11,6,6.213765140529309,0.09933166812316181,0.5935351118616345,0.6030448112515059,high
8,11,16.172086767522394,4.502511205446434,0.661352311021342,0.6422537208346255,high
11,1,3.8644974084325066,2.5201862018230354,0.78019583093091,0.5242379248406952,medium
8,4,6.142441678447181,2.584468298177691,0.43176909572151195,0.46912403048978446,medium
10,8,5.164290239291796,2.097218841238044,0.647321226453951,0.6254827863492032,high
17,11,5.235980722599482,2.6876583343834475,0.3218888474103653,0.7214600472528501,high
11,3,7.210705630045091,1.9048457443099047,0.7222003395300001,0.5567410962772673,medium
12,4,3.636601179102203,0.6230452361492961,0.837336171117315,0.623313599315801,high
17,5,4.954427762370249,3.3799600874230964,0.5531004053979605,0.6430870138301048,high
12,2,3.3745985055701917,1.3325824997154283,0.626619410425318,0.5364399987536275,medium
14,5,2.2721430896576633,0.5766718105844296,0.6973050303474155,0.6456165273322535,high
15,6,9.653805452942203,0.9235645417760323,0.9373838012814887,0.7263196633111242,high
8,6,5.14230930051585,1.7555732129504609,0.5199093036437074,0.5322780393090717,medium
10,6,1.3305999583465247,2.0424993766673674,0.5801401733494119,0.5724113721587667,medium
17,6,5.631111027602428,0.21567982466269253,0.4564160344410495,0.6648453413904586,high
19,3,2.675278563849107,2.1674697687443936,0.4799353841061649,0.626537278362937,high
14,5,9.0946791188553,0.17869526429924082,0.8761707361619095,0.6840428454703871,high
11,6,4.562138014623109,2.2520221545495587,0.8775914876685356,0.6455048165033768,high
7,9,10.320305657763997,0.06629834521471001,0.6138325359196293,0.6073245182158278,high
7,3,8.73934385537088,2.6371871297806972,0.5428156651895446,0.45598188550603763,medium
7,6,4.909686353731051,1.2756939170050734,0.8307291863192763,0.5826412111504881,medium
