transaction_satisfaction,app_rating,support_rating,feature_usage_count,response_time_avg,nps_score,nps_category
8.659917331052466,8.58889719899703,6.898291545119064,8,2.3134128156582867,7.69511496848334,passive
8.554112126635193,6.409358831741907,7.396031695912116,8,1.70622177692611,6.893456211992076,passive
6.203741560224335,8.755457539260151,4.744669888315282,6,0.05594390928413031,5.240049383615107,detractor
8.12791627866984,7.768527315407548,7.703142521389502,10,1.0632234982065267,7.777533811926598,passive
5.193789948631565,7.469406605488793,6.590322672546337,8,0.9940640377341144,7.27296710884146,passive
8.137291639784038,6.887629169884616,8.616240133780149,12,0.8846093017735424,8.115765385894207,promoter
7.762734704240103,6.912497048906177,5.512271584624306,11,0.3880646999691846,6.359364468944854,passive
9.274773007014364,7.458068933172271,8.079493587035753,8,0.9670092945299064,7.6753301227203705,passive
7.415160766178499,7.241316996227524,3.815014308245261,7,1.8578091038780806,5.776721732547769,detractor
8.053937033355231,5.317884347864778,7.963188678585072,10,1.7285544933120354,6.8589392921252825,passive
5.01593810920509,6.969716585724281,4.2016339298740055,7,0.6070439481410556,4.398583299484681,detractor
7.969677858201699,9.431909783053028,6.17266358729816,6,0.45982649108393164,8.01142014279788,promoter
5.53862709506955,9.373441385513985,5.9579580856027565,9,0.31752018510592533,6.611303753157111,passive
8.465391923681606,7.630253832401696,4.4545255311142125,6,1.1707836190925305,6.375663587563912,passive
5.657016813149233,8.372588241923276,4.634634826046982,5,0.7135978623854543,6.635379674470563,passive
8.493480197349685,8.222619879595822,5.765234436398316,9,0.3696698872090456,7.734857058288146,passive
7.1231897327864235,8.274345610169089,5.263316739068992,13,0.9444739677287938,6.855912128390824,passive
5.5870920211648905,9.787388843320356,4.412938767626822,6,0.9579922793282943,6.44310253453378,passive
8.302256391144445,9.513985298137023,4.814529447497123,13,0.20171996342989632,7.268415424676523,passive
9.377624655829091,9.400424229688669,6.962685069925863,6,0.15594006286576986,8.687220640276538,promoter
8.071997576122548,8.759725323547027,7.099278294940815,6,0.8521442895256109,8.01708234492203,promoter
4.130100101569,6.685643553864122,5.150276840119563,13,0.12098751108421876,5.917465229784682,detractor
5.783452894291584,9.11433027431658,6.280290781835191,10,0.9679176144515497,7.657264338551552,passive
8.365399354908952,7.699219010500242,4.839592115998468,8,0.39665946985864514,6.340012864843829,passive
7.276709209015655,9.493260804272808,6.301895920016075,5,1.2354679215983506,7.411709048072506,passive
5.22274564581381,5.292073838596968,3.809397175398201,7,1.2450225146594371,4.099387101342165,detractor
7.262756816374391,6.493165987987207,2.7468422933626813,8,0.7267778944594534,5.980356984272616,detractor
8.315593569107888,8.492031267449532,7.2320274987711475,11,1.0148711486790845,8.262880964110488,promoter
6.520925515474797,8.966521178819354,5.665604629670497,12,0.7236187600873526,7.42720079599749,passive
7.015791207150536,7.16054817829405,4.785531763708237,9,1.0392955149369225,5.197019726655614,detractor
6.776856538240754,8.757189190927066,7.479543195166323,11,2.471860460030201,6.634626630348311,passive
6.042587025927858,8.869110739254019,6.630594417700927,5,1.5035279330258224,6.925925371691749,passive
6.844428670056565,8.617766522574918,6.353578114746715,5,1.430663360291376,6.404935089819748,passive
8.236728453052294,9.677272544491737,3.336325227736606,8,0.23819437025396134,8.01248080259971,promoter
8.181787737579997,8.163640787738988,3.786505809511784,12,0.34182069792824016,6.933092897062617,passive
8.087742271302941,7.868819585553634,4.9714238948613145,4,0.21963105069840297,6.7066953907600535,passive
7.533469378721772,8.857701157780177,7.404384584252659,12,0.6088235259531983,7.229198919225236,passive
6.019445816552873,8.33544926952875,4.605362831073782,8,0.5159495035912873,6.308544728537713,passive
5.026700965323503,7.172632895035383,5.609583801422157,10,1.108667836425232,5.7017371609472765,detractor
5.741252840936644,8.195966041517226,4.802327622832709,5,1.4161635473310883,6.221914192728454,passive
7.893312313518461,8.359570184472133,7.126206702433918,12,1.5185343749760043,7.291409054019048,passive
6.047472854995931,8.432751813059564,6.415886027428525,7,2.9415619557408808,6.218782934048014,passive
8.301410009470485,7.771845578765207,4.477232601059148,10,0.8316302552484655,6.301399050070196,passive
6.991482854243119,8.160994263569773,5.1865085351437035,8,0.41861974077459174,6.421379951714258,passive
7.674331927664147,8.842739753050434,1.669512083893184,5,0.5207797693537457,6.42343666857403,passive
9.771123266379597,9.448158358786484,5.151330011385266,10,0.7136140095911808,7.46653528585256,passive
7.561289233273174,8.513849227137014,6.486226493945626,14,1.614692021725609,7.74270268915947,passive
6.199247388071758,8.200701851937175,5.865033098735872,15,2.200000147277326,7.308769798903274,passive
6.962945495674678,8.488639552217943,2.2817772896537787,4,0.6024543668266708,5.529137034095249,detractor
7.470170672298039,5.714553832186009,6.484223648068208,4,0.43809245326967833,5.227360664724647,detractor
7.596940504165319,4.301926286484196,5.844518425155795,9,0.8127217701198797,5.547395939513649,detractor
9.021587932308398,7.334025279394252,6.682615356677432,7,0.44176490640846466,7.318989164875885,passive
6.953691239917394,8.16281492648804,8.089645819028565,7,0.5265416325423304,7.0987718617234945,passive
8.943964911232356,5.679881229255772,7.095604021928744,9,0.421383746394896,7.309699636451827,passive
9.199734476485853,4.575831615606205,5.827391700384811,3,0.2326311664081492,5.822169095406131,detractor
9.628573605222089,4.583870804152429,2.86984218099775,7,0.3116164729365235,5.404771522566798,detractor
6.760097749710072,6.269713214072031,5.178424903991883,7,0.9969030349180257,5.631958929947611,detractor
7.539409202903763,7.533832757988011,7.308676786380523,8,1.9786115097046086,6.799839716264401,passive
5.672732651467353,8.28750977916776,7.6320625438356515,7,0.25521002266664433,6.101209522065791,passive
8.034303232631478,7.610903184153091,7.155940509936142,6,0.9695777376146394,6.980805995728729,passive
7.193756860098395,8.83256143203352,7.338738592777342,4,0.5522420606554282,6.906908029456581,passive
8.510702848677553,9.211906761868098,6.751207475870373,5,1.0206282751246964,8.919526966408444,promoter
5.424781489787924,6.837419653460708,7.7287119670213,5,0.7783400142911933,6.941066004108573,passive
8.431097163650204,7.2768078733214985,5.003736753230312,6,0.7230460252209938,7.351075116079851,passive
7.864442048318575,8.76568675610777,4.6577425318132795,6,0.3717907039902111,6.37029597148567,passive
6.944861930301869,8.263121505393533,5.751228091534961,7,0.6355241655081808,6.052609755473508,passive
4.303913581254674,6.555374490821531,7.934976248385764,5,0.4451576655495059,5.765242374693617,detractor
7.456405720824241,5.645054638290721,3.131309411045023,8,0.10200972218906998,6.072924397337625,passive
5.8861159395430365,9.91470626814547,3.902863131189589,7,1.8363426855151932,5.8642237974890365,detractor
8.578497629631366,7.186440854720071,4.047612131805766,3,1.0084802815937484,5.929130509504356,detractor
7.237148766889357,8.080694109868281,5.551948574989537,4,0.9253471896699887,7.62739222163628,passive
4.690964090354677,8.878205438983354,7.174332438715344,11,0.23688951540210215,6.582082873032805,passive
6.299273325315081,7.803066382049337,7.857934268366115,7,0.7593897167068024,6.638744810159023,passive
7.317375886438012,7.639577679536016,7.84801806924817,5,0.19488111063521316,6.592402898944182,passive
8.238391342769603,8.712475338336027,7.673460352702328,8,0.890670746730747,7.851254892324559,passive
4.928694805080245,8.513105743647536,8.7003733510349,6,0.29265564839738184,7.268037128337086,passive
6.307046313843071,6.490506564736474,8.130707152954729,8,1.881476570663547,7.544071643493562,passive
9.142621376674713,9.014218316531526,6.179744695394022,2,0.7442453811248616,7.200267004187817,passive
6.190511510204814,8.055465647875636,6.580766001723589,8,0.9310706911242985,6.686711669564029,passive
7.648451817078956,8.429931302253072,7.792869684710464,13,1.2918639295391303,7.78293262122864,passive
7.549037165370656,8.497153921174311,4.953099185279292,9,0.6946634421634589,6.889728056577736,passive
4.390848484623236,9.078604527829285,7.694035842588916,8,1.2621835775384744,6.880789823055533,passive
6.173410511585943,7.493921543894594,8.897097511117888,5,0.32584787803952736,6.279731574875532,passive
7.698603518110662,4.987426659457219,6.094524186776928,8,0.5450253403510654,5.361980155915634,detractor
6.763956824677177,7.4739641636209075,1.9273104884607655,9,1.4547924401744246,5.4386534502251465,detractor
3.5726142381561536,8.429774907526488,5.445237747811308,10,2.5151301322787813,5.949347487517558,detractor
9.768189670727217,8.403077139759295,7.1377157915769684,3,0.5046061205141432,8.218012049397709,promoter
8.068457213582057,9.306000109797504,6.694222687440795,13,1.5289912023267167,8.969356740341333,promoter
8.016055860847112,8.068603795647196,6.423082575050062,10,0.8653805381727622,7.48627816936948,passive
7.66891382579268,8.476742620061689,7.16715877322258,9,2.9350198045370104,8.184255654725751,promoter
5.847587284339646,6.921744312881226,5.525111382148594,7,1.0666688930438637,6.4892232350991925,passive
9.569075356618846,9.863093765371156,6.7125049092786035,5,0.10734208174990065,7.417071257500325,passive
5.91800251608027,8.426531526996268,6.95473260424229,7,0.6702282275470304,7.139567836470466,passive
9.163701477184222,9.02521033698325,5.1498767873415545,10,1.227878273326095,7.613776661910644,passive
8.320680322379323,8.247561580370345,4.9391859286753075,12,1.22545177880623,7.732924832783537,passive
6.4628114225478885,7.8892568373984515,4.829985972794809,9,1.0248137772230157,6.22001695591651,passive
5.372326249216382,8.765369981846433,5.377997772548482,7,0.06775207958816787,6.568458461661874,passive
8.840845993819377,8.31660985508594,6.2674616769290665,8,1.4570290011301597,8.133220656924246,promoter
8.317511778934524,5.831079947065856,8.051899835848642,6,0.500554201864719,6.695569881715699,passive
6.1535646385833465,6.769741716427813,3.006906905457037,5,0.5785502937091874,5.445206592938522,detractor
7.7411768782921575,7.716027896642812,7.237865490796366,12,0.3839975265200439,8.239246944638092,promoter
8.400359069794444,8.360122460229887,5.755446925402281,6,0.5466261975334152,8.615789395090427,promoter
8.60756503560477,7.804049725037508,4.668739883965428,8,1.3956339851167712,7.6676034116338965,passive
7.819964118240317,9.580336028797259,6.177795796018816,10,0.018058534004611736,7.915477448257664,passive
6.793496029881051,8.548748296697891,8.23654218178154,7,0.1071828671695573,7.478926369702318,passive
7.692590171725454,8.503557991713176,6.673315846215249,9,1.7588686794230188,7.338023665383745,passive
6.7437820232827805,7.183493110519331,5.005928849753236,4,0.7045296238277481,5.020468390847139,detractor
8.912936935219733,8.637566280723734,8.129264982527939,6,0.5763930674487121,8.779469222772537,promoter
6.590113585787418,8.648976889811234,4.918247358894447,7,1.133234856968453,6.970846123618388,passive
8.939057988768077,8.038820980209014,7.118222851469178,7,0.7858687663973956,7.236450600398269,passive
6.0239496121496305,9.759522632625503,6.70971413066542,6,1.925996700098841,7.069436204222992,passive
7.383683197569523,9.790494087524586,6.078519455293857,8,0.9967669360611011,8.0253319663931,promoter
7.431061272688034,7.413889962815265,5.735158718883907,6,0.6020713067292742,6.964397262408585,passive
7.815476582627983,9.364415617088913,4.470964691686504,8,0.34684747752800993,7.824332351561468,passive
7.496202686723014,8.584915281637494,5.724742433387046,9,0.5571850080948264,7.449937781159846,passive
7.809596913759778,4.936421074485419,8.87874459005592,6,1.5403199854580587,6.033261986807752,passive
8.036612980589883,7.176914304876274,5.656723975834402,12,0.7331478644884631,6.616306894768245,passive
8.255695580662842,7.248945447572997,5.70161068086562,10,1.6893931462965304,7.185594048780215,passive
7.14264170717796,8.133915611831025,3.4478545887689274,5,1.3058037740178414,6.81452246438323,passive
4.861902084675662,8.124410624608323,6.547516870917494,8,0.31024156851472756,7.017262287176359,passive
5.518134373286788,9.22434867818722,6.716314562231344,8,1.2216681873189716,7.20968196260904,passive
6.4819908438022615,8.51716858657612,5.570910691603464,14,1.547162122590717,7.237359302807798,passive
7.717283116791736,6.1952197660561765,8.680600167386665,10,1.0761938941012748,7.152728521181681,passive
5.560302999973306,9.219150048081591,6.059299262929177,12,2.4303465029200484,7.490315580127736,passive
8.61602912049442,7.005603716643635,5.4810432430754545,10,0.8555599034901777,6.752793082323179,passive
8.793794926756638,5.733037474496452,6.2836384164513595,9,2.0954544794676147,7.088135481899468,passive
6.580699604663205,9.025286122620798,7.3496477767195145,3,0.6484377869003222,7.668930736317264,passive
8.451270288696103,7.691584484299164,7.622509197766804,7,0.23771013253642592,6.958861219933486,passive
8.072894403228734,8.588452677837466,4.663767622789538,7,0.25070978835964447,7.3277195055455495,passive
5.747266323440955,5.046952465703503,3.753345759010597,4,0.19471341084032529,5.557504794653295,detractor
6.604557012982022,7.729004048835774,7.759073312327439,6,1.5270104096192645,6.2651173141197365,passive
8.600769293326552,6.970972886582131,8.452123236869097,11,2.5204486517978424,8.036780054691643,promoter
4.718242782704382,9.357287998189612,7.418076897135237,4,0.8243513449652293,7.115432707923245,passive
7.371000647288515,7.952080891731377,3.7973197316689298,4,2.826520146633933,7.011100974304606,passive
7.802163596123836,8.938410467438535,6.3635903272716,6,0.3291840100133677,7.288529159121688,passive
8.21065354676858,7.93772392513428,6.7647240752954305,4,1.2081922034011472,7.966654550311221,passive
6.633318798314632,9.62594133543366,6.185054030629358,8,0.5882829820022664,7.8485224591143865,passive
7.768178677987731,9.25266097651307,8.65942641147112,6,0.5694857751097121,8.607308364399525,promoter
8.274421972523943,7.180634530848991,6.0370191152488335,12,1.1609619361724328,6.492324876138614,passive
7.6330134833066925,7.998434084437164,4.6625584814180465,5,0.6032825164048395,8.190503921894507,promoter
4.230144723623113,9.274557062814239,6.03856985251541,7,0.26158962812663356,7.059797770907893,passive
7.102926994436363,7.458641749786061,5.351707791504228,7,0.5255549961097791,6.880829283515103,passive
7.711883470667745,8.858591852523151,3.5876750766508163,8,0.8318721347191032,6.893829526137544,passive
4.314185222043253,7.732929565234835,6.246422051419024,7,0.6982863886700613,6.170121628062645,passive
4.601761714606972,8.160466026143155,6.680792088148063,4,0.5784937291903512,7.335110504086468,passive
7.439726868794619,6.248583150908513,5.327005774277848,8,1.7640488313559066,6.549308487905201,passive
8.253198119128292,6.642802869477579,5.080785221892086,6,0.8748540703607623,5.87949944242764,detractor
5.793600881482353,9.207949990240529,8.704542373256936,8,2.230481753695726,6.88328278850964,passive
6.525118540917683,7.029769499421352,6.0710059655189506,5,0.7616823832183504,6.405730434746718,passive
7.537670858517949,9.536871109817792,5.962644152768238,6,0.2883837615445572,7.463733419276591,passive
5.471100386584615,7.458998059303251,6.512854357391031,3,0.3075200856389108,5.5111504324379705,detractor
7.797845197096427,6.927865280352857,7.787612397310342,15,0.5338547660415934,7.053804379310101,passive
7.194555528902949,9.724394118540223,5.810571601720826,5,0.8100159377811497,7.159857856769459,passive
5.319151467590132,9.88965626298524,6.0678968844948225,7,0.8310504762508367,7.171618439266009,passive
7.14816177750072,7.943551715061856,6.120955358871837,11,1.6073936708942635,7.19882031176658,passive
7.225451404905844,8.329625604916373,7.818630468697333,8,0.19387304767398747,7.681058119699328,passive
8.715817065747887,7.34722288948936,7.433112097614676,6,0.4552365323859425,7.3894551502181605,passive
6.4254747195558,8.472944108891195,7.85520558243091,7,1.1971598608468288,6.617841147779551,passive
8.654637006702476,7.483520767876862,4.9549647037932205,10,0.26334854258353296,5.889603234818814,detractor
7.817172953000494,7.462113211414675,6.209817523732876,12,1.1196240146759906,6.672803085541106,passive
8.525671686560731,8.17997702596362,8.036981360170577,11,0.9118063492795963,7.357744822968599,passive
8.036022100637092,8.294068714697717,8.952416566166173,11,0.15022932147862686,8.334230876886412,promoter
7.870108683186428,8.876919862707835,8.237583688793285,6,0.3497191072959976,7.947823355951747,passive
8.88059381541693,8.85281267841818,5.727414701864854,7,2.0928598243248713,7.911487325469589,passive
6.352741006181856,5.908788150073723,6.75033237117519,5,0.5701012899984932,6.338758630682503,passive
6.63984322887033,9.578437787249085,6.282184889676032,7,0.23193856764434112,7.459568346594949,passive
9.112246097562899,9.314147567035963,7.226960740138654,6,0.5647390981765587,7.932660220942533,passive
7.399178441268001,5.481480786618235,6.211127115558591,3,1.5632704018770087,4.927209932991071,detractor
7.646335077366778,7.682947923544477,8.638129332129154,15,0.25961485795911027,7.546124122722777,passive
8.459405168258282,8.916566525273137,6.879975443107646,13,0.37741044579490857,8.698253527068863,promoter
4.431772110811724,8.20708464402308,7.256251063951289,3,0.3928356920735443,5.893918926283303,detractor
8.936700400499406,6.811619185537855,8.45660872611791,5,1.793585242554489,7.293784988114607,passive
8.631418949374908,8.989658644769156,4.672421743703664,3,1.6450756236122297,8.234709197242308,promoter
6.62297251907516,7.097599232651724,6.811254975312648,5,1.2728671417934776,6.024072570364316,passive
7.267957144297296,7.573679781938358,7.201002809764729,8,0.5360450692107582,7.196483125187572,passive
2.1339891983563493,9.092056691412278,4.945514252526762,8,0.6788603876514264,5.123912525976999,detractor
8.551833419383813,9.537013665198073,7.314928707477536,4,0.8936479419433639,8.439972383210993,promoter
3.9652019031284915,8.878251058039682,5.7352254176156485,9,1.3856047577924737,5.892709372102025,detractor
5.441335434643083,9.24771547221546,4.766402151647836,4,1.0025043257978132,6.010856398091013,passive
5.653869664243016,6.475150500786495,6.293672682660904,7,0.05788499487304289,6.8724061155822165,passive
8.664210772019821,8.072975009721327,8.091835690668246,10,0.24572662951417723,8.112878553969791,promoter
8.95953959734641,7.189074989212605,7.235152259360716,13,1.3022506395259037,7.218194057841719,passive
6.268172893896711,7.59677286901098,4.3836291892694135,12,0.7960061593011168,6.535976869016758,passive
7.924695010721699,7.811647880455336,4.956337795613138,9,0.6564424090032827,7.466168066223671,passive
5.922289720942563,5.297274952799636,6.800043935181312,11,0.7819753958545873,5.698305562898163,detractor
8.00032359309703,8.04148760613497,4.301877234697201,7,0.3566982956237113,6.917596072347769,passive
7.197350523366318,6.979114165512122,6.979566009330762,8,0.29841115251778677,7.133901995741644,passive
8.710712618901331,7.107497241429566,6.007477347676979,6,1.4156977187759456,7.163550132160014,passive
8.620977185764701,7.602668960959596,4.653853542362641,3,0.8455966371051277,5.777199138429065,detractor
7.296216384173681,8.2323811486195,7.218006562807787,12,1.7833127844731997,7.858701468930332,passive
6.37284666444998,7.401809334909172,6.483969463487641,9,0.25333782068893734,7.220714105791276,passive
8.623032953563541,7.879441371027763,8.301628364296663,4,0.3266173403927198,7.911915483486993,passive
6.4894004222768285,9.026653657747998,5.53778042541635,9,1.31615409488064,6.955086636605324,passive
8.705282101113854,9.524848487551203,5.802545541647657,2,0.23608395703730967,8.121952699896688,promoter
7.234470159648936,9.675344704854691,6.751404025128174,5,1.0204387994662054,7.754832637056542,passive
7.682832406450211,9.153828116586912,8.53158933769323,7,1.0844262260674764,7.46447643896654,passive
7.706901680137293,9.6822439859316,7.913592765948719,6,0.2237637656572343,7.8780480520010805,passive
7.7887039362958665,8.961259377998559,7.096928362229532,2,2.889813892009388,8.096742295565006,promoter
6.140735114684866,9.663696151171234,5.158134818564456,11,1.2558386708327782,7.633764255301115,passive
4.038252568279853,8.305579160497581,7.008307983678412,4,0.45209811139955697,6.270055966462132,passive
7.783541010811053,8.292073531142616,8.929029317326261,9,1.0612716423173092,6.6803645345390485,passive
7.650937015003435,7.592130719449138,3.246731393759656,3,0.7889749667110527,6.332636169906188,passive
6.6847126476988254,7.655606166305173,4.890871609672127,6,0.3305798141977543,5.999592872176034,detractor
7.455101731470056,8.423697350335773,4.421182853304418,9,0.13185890870084271,6.296950687146691,passive
3.9517023325183596,7.9813334728543985,6.015394024272638,10,1.8043929407200476,5.864356000818419,detractor
5.182829268240194,7.299387976663248,3.3763208197790817,6,1.1783180605779293,6.467728047177279,passive
5.51188163325339,5.595554988535541,5.746498512697301,4,0.65475001713008,5.516638558951033,detractor
4.548158793086673,8.661459055866747,5.032348446406446,5,1.1803515780044738,5.651157853921221,detractor
6.96822389749844,9.26825081932545,5.280479715256341,4,0.5287870891134717,6.931298771124463,passive
5.309077277103361,8.424218459054627,7.3762846510023286,15,0.31601598456479535,7.062977858689569,passive
7.09075628015413,7.588716727987488,3.723179610789024,5,0.8892977809316246,5.810522018803323,detractor
5.68411680057967,8.374500304137701,4.66036785024428,7,0.6282670507529702,5.75191167620617,detractor
3.844951811951076,7.758261371273704,6.082367886988114,16,2.1368600419309116,6.692006543176988,passive
7.802673220084139,8.22392430728582,5.206717759659158,7,1.8208849174525281,6.960723249835477,passive
2.3219651861998045,8.08819863059134,7.319885698577701,0,0.9500433048688166,5.517306929080516,detractor
6.301805266066415,8.451026614855483,2.839543434384158,5,1.36423669669972,6.009989774116843,passive
4.10775551577076,9.638946819638294,4.570123707459681,9,2.438373776300982,6.465254981447019,passive
7.18262379772108,7.960962739975398,6.245784455776093,8,0.7594625688560352,5.79658524746076,detractor
8.042969741730984,7.62000551009781,4.822060966793743,6,0.6894155131950663,6.485402853783846,passive
9.20345893105454,8.765829516642475,4.688804214810655,8,0.4185032542339215,7.695242224343559,passive
4.295874190870666,9.030824150900228,4.315648477984836,7,0.9364404419417846,5.80261659974451,detractor
7.51983914103231,9.78282046460015,4.091061747864052,15,1.0163973812882519,7.19027798113266,passive
6.300287110841611,7.4119758625865595,6.352876825806323,6,0.2839110735260381,6.179256339456976,passive
8.939499292647406,9.533980817870445,3.59311811963675,2,2.053495920962394,7.370433761975324,passive
7.837768498690848,9.53027998402169,5.374799357364307,11,1.3545072659266286,8.175895239431293,promoter
5.254969355027685,6.559806199399448,4.875875084894789,7,1.1803462352643672,5.452720146318197,detractor
7.689856148599503,9.492297288949649,7.453413055996921,5,1.5177280848324781,7.72386195297526,passive
7.703493614866453,9.396113191162401,5.88478960026324,10,1.7011574454718823,7.728798707000125,passive
5.3354868481606506,9.03819888110785,3.7527711394868843,5,0.3954483794310572,5.826632703252431,detractor
8.003961727945457,6.567979111962286,6.4478111919019625,7,1.5930205033448692,6.722467196567976,passive
8.40261383849222,8.701182720865203,5.845066373331022,5,1.0987880505532786,7.455201383677901,passive
4.852168113231876,8.472179484116625,4.06014349080398,9,0.06990260085732637,6.272777408619963,passive
6.659122914646353,9.251719020943876,5.642186283637011,4,2.206772960280049,6.542016988023275,passive
